Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,City,Customer_Segment,Payment_Method
ORD11185,2023-08-09,CUST01591,Keyboard,Electronics,1,123.98,0.25,92.98,77.24,15.74,Chennai,Home Office,PayPal
ORD01324,2025-12-28,CUST02076,Monitor,Electronics,5,676.71,0.25,2537.66,2437.1,100.56,Delhi,Corporate,Credit Card
ORD09545,2025-10-23,CUST00574,T-Shirt,Fashion,5,62.8,0.25,235.5,287.3,-51.8,Ahmedabad,Consumer,UPI
ORD06663,2025-02-23,CUST00663,Backpack,Accessories,2,41.0,0.1,73.8,48.2,25.6,Kolkata,Corporate,PayPal
ORD05051,2025-07-14,CUST00096,Coffee Maker,Home Appliances,4,128.82,0.25,386.46,310.96,75.5,Kolkata,Consumer,UPI
ORD08846,2023-11-17,CUST00808,Coffee Maker,Home Appliances,5,63.39,0.1,285.25,230.9,54.35,Hyderabad,Consumer,Debit Card
ORD07278,2025-03-02,CUST01506,Shoes,Fashion,1,46.93,0.1,42.24,34.41,7.83,Jaipur,Consumer,UPI
ORD00361,2023-11-01,,Headphones,Electronics,3,99.23,0.15,253.04,239.58,13.46,Bhubaneswar,Home Office,PayPal
ORD09578,2024-06-03,CUST01255,Office Chair,Furniture,3,341.9,0.05,974.41,619.26,355.15,Bhubaneswar,Consumer,Credit Card
ORD04872,2023-10-09,CUST02557,Keyboard,Electronics,2,157.08,0.1,282.74,186.82,95.92,Chennai,Consumer,Cash
ORD01167,2024-01-01,CUST02702,T-Shirt,Fashion,3,75.84,0.0,227.52,193.5,34.02,Bhubaneswar,Home Office,PayPal
ORD04650,2024-04-18,CUST02654,T-Shirt,Fashion,7,55.31,0.0,387.17,224.0,163.17,Chennai,Consumer,UPI
ORD02760,2024-04-20,CUST02617,Bookshelf,Furniture,8,386.16,0.05,2934.82,2165.76,769.06,Chennai,Home Office,UPI
ORD08391,2025-02-05,CUST00400,Laptop,Electronics,4,919.35,0.25,2758.05,3013.44,-255.39,Bangalore,Corporate,Debit Card
ORD07810,2024-07-08,CUST02892,Laptop,Electronics,8,1391.23,0.15,9460.36,6645.84,2814.52,Kolkata,Consumer,PayPal
ORD00305,2024-01-16,CUST01994,Shoes,Fashion,3,128.2,0.15,326.91,264.81,62.1,Jaipur,Home Office,Debit Card
ORD01767,2025-01-10,CUST00400,Desk,Furniture,7,186.86,0.05,1242.62,1096.55,146.07,Chennai,Corporate,PayPal
ORD10273,2025-12-09,CUST00274,Bookshelf,Furniture,2,291.48,0.25,437.22,469.32,-32.1,Pune,Home Office,Debit Card
ORD06608,2023-07-29,CUST02065,Office Chair,Furniture,8,205.99,0.25,1235.94,1361.92,-125.98,,Home Office,Cash
ORD05387,2023-07-06,CUST03462,Desk,Furniture,6,535.29,0.25,2408.8,2193.48,215.32,Chennai,Home Office,Debit Card
ORD02175,2024-05-08,CUST00318,Monitor,Electronics,4,375.62,0.0,1502.48,876.32,626.16,Bangalore,Home Office,UPI
ORD00048,2025-02-15,CUST02775,Coffee Maker,Home Appliances,3,120.9,0.25,272.03,306.27,-34.24,Mumbai,Home Office,PayPal
ORD07632,2023-02-04,CUST02081,Microwave,Home Appliances,1,221.49,0.15,188.27,193.59,-5.32,Bhubaneswar,Corporate,Debit Card
ORD02560,2025-04-20,CUST00470,Microwave,Home Appliances,2,199.24,0.05,378.56,333.76,44.8,Hyderabad,Home Office,PayPal
ORD11099,2023-07-16,CUST02308,Coffee Maker,Home Appliances,8,310.57,0.2,1987.65,1948.88,38.77,Ahmedabad,Corporate,UPI
ORD06606,2024-07-12,CUST03381,Coffee Maker,Home Appliances,7,276.95,0.1,1744.78,1180.13,564.65,Chennai,Home Office,Credit Card
ORD09596,2025-03-25,CUST00739,T-Shirt,Fashion,3,58.01,0.15,147.93,164.58,-16.65,Pune,Corporate,Debit Card
ORD04054,2025-12-12,CUST02204,T-Shirt,Fashion,8,53.54,0.2,342.66,278.32,64.34,Bhubaneswar,Consumer,Debit Card
ORD05707,2024-07-06,CUST00929,Bookshelf,Furniture,3,184.01,0.25,414.02,480.36,-66.34,Ahmedabad,Home Office,Cash
ORD07008,2024-01-08,CUST02150,Coffee Maker,Home Appliances,1,141.82,0.2,113.46,122.0,-8.54,Bangalore,Corporate,PayPal
ORD10023,2025-02-22,CUST03238,Office Chair,Furniture,4,387.47,0.25,1162.41,916.32,246.09,Jaipur,Consumer,UPI
ORD03239,2024-09-26,CUST00676,Laptop,Electronics,4,648.03,0.15,2203.3,2393.48,-190.18,Ahmedabad,Home Office,UPI
ORD02767,2025-08-13,CUST00850,Shoes,Fashion,7,107.93,0.0,755.51,469.84,285.67,Chennai,Corporate,Cash
ORD08521,2024-10-23,CUST00921,Keyboard,Electronics,5,33.84,0.2,135.36,114.8,20.56,Bangalore,Corporate,Credit Card
ORD01023,2023-03-12,CUST02454,Backpack,Accessories,3,109.44,0.05,311.9,223.2,88.7,Pune,Corporate,PayPal
ORD03922,2025-05-26,CUST00315,Backpack,Accessories,6,89.25,0.0,535.5,471.18,64.32,Hyderabad,Home Office,Debit Card
ORD05644,2024-02-11,,Smartphone,Electronics,1,998.04,0.1,898.24,631.55,266.69,Ahmedabad,Consumer,Debit Card
ORD08242,2023-01-21,CUST02878,Monitor,Electronics,7,301.22,0.05,2003.11,1662.08,341.03,Bangalore,Corporate,Debit Card
ORD03466,2024-08-17,,Jacket,Fashion,1,184.98,0.1,166.48,120.9,45.58,Pune,Home Office,Credit Card
ORD01176,2025-05-29,,Office Chair,Furniture,2,220.53,0.1,396.95,375.08,21.87,Mumbai,Corporate,Debit Card
ORD09303,18/06/2025,CUST01917,Backpack,Accessories,1,68.51,0.05,65.08,50.07,15.01,Jaipur,Home Office,Cash
ORD09174,2023-11-06,CUST00808,T-Shirt,Fashion,2,71.88,0.15,122.2,93.98,28.22,Pune,Consumer,PayPal
ORD09495,2024-04-25,CUST00090,Jacket,Fashion,1,71.06,0.15,60.4,44.25,16.15,Bhubaneswar,Home Office,Debit Card
ORD09146,2023-04-20,,Keyboard,Electronics,8,166.65,0.2,1066.56,782.56,284.0,Hyderabad,Consumer,Debit Card
ORD08754,2023-03-30,CUST00496,Office Chair,Furniture,3,275.99,0.1,745.17,717.27,27.9,bangalore,Corporate,
ORD02040,2024-04-10,CUST03411,Smartphone,Electronics,7,853.21,0.0,5972.47,3908.87,2063.6,Bhubaneswar,Home Office,PayPal
ORD04964,2025-10-17,CUST01407,Headphones,Electronics,6,122.95,0.2,590.16,622.74,-32.58,Pune,Home Office,PayPal
ORD07306,2023-03-06,CUST01500,T-Shirt,Fashion,5,27.45,0.1,123.53,104.6,18.93,Pune,Home Office,PayPal
ORD07728,2025-09-10,CUST02873,Office Chair,Furniture,4,194.1,0.2,621.12,533.88,87.24,Pune,Home Office,PayPal
ORD10520,2025-10-31,CUST02645,Smartphone,Electronics,8,384.42,0.0,3075.36,2478.0,597.36,Jaipur,Home Office,Debit Card
ORD04150,2025-06-11,CUST01274,Shoes,Fashion,6,214.96,0.05,1225.27,784.08,441.19,Pune,Corporate,Debit Card
ORD11460,2023-10-01,CUST00891,Office Chair,Furniture,1,396.96,0.15,337.42,307.63,29.79,Kolkata,Home Office,UPI
ORD04848,2025-06-25,CUST00679,Microwave,Home Appliances,3,458.87,0.15,1170.12,835.05,335.07,Jaipur,Corporate,Cash
ORD07091,2023-08-26,CUST02455,Laptop,Electronics,5,1465.23,0.1,6593.53,4353.85,2239.68,Kolkata,Corporate,PayPal
ORD00725,2023-03-25,CUST01498,Bookshelf,Furniture,7,106.9,0.2,598.64,573.02,25.62,Pune,Consumer,PayPal
ORD09347,2025-11-10,CUST02073,Bookshelf,Furniture,2,94.13,0.1,169.43,163.58,5.85,Kolkata,Home Office,Credit Card
ORD09044,2023-03-31,CUST00089,Smartphone,Electronics,5,885.43,0.15,3763.08,2820.45,942.63,Kolkata,Corporate,PayPal
ORD10245,2024-08-13,CUST02297,Blender,Home Appliances,3,90.5,0.2,217.2,251.94,-34.74,Hyderabad,Corporate,Debit Card
ORD10924,2025-11-19,CUST03165,Desk,Furniture,2,213.38,0.25,320.07,260.28,59.79,Bhubaneswar,Corporate,Credit Card
ORD08300,2025-05-04,CUST02675,Monitor,Electronics,1,632.24,0.2,505.79,424.99,80.8,Mumbai,Consumer,UPI
ORD10535,2023-01-05,CUST01394,Coffee Maker,Home Appliances,5,210.75,0.1,948.38,775.0,173.38,Chennai,Corporate,Cash
ORD04992,2024-11-05,CUST01569,Smartphone,Electronics,4,1147.24,0.15,3900.62,3061.76,838.86,Bangalore,Home Office,Cash
ORD10033,2025-11-04,CUST02787,Shoes,Fashion,8,158.38,0.25,950.28,895.76,54.52,Ahmedabad,Home Office,Debit Card
ORD06955,2023-03-31,CUST01586,Office Chair,Furniture,6,221.34,0.25,996.03,903.18,92.85,Bhubaneswar,Consumer,UPI
ORD00020,2023-05-26,,Office Chair,Furniture,4,125.26,0.0,501.04,342.72,158.32,Hyderabad,Consumer,Credit Card
ORD06941,2024-07-09,CUST00229,Keyboard,Electronics,8,37.54,0.05,285.3,259.04,26.26,Kolkata,Home Office,Cash
ORD05668,2024-01-20,CUST03184,Headphones,Electronics,2,98.83,0.2,158.13,149.22,8.91,Mumbai,Home Office,Cash
ORD09629,2025-01-27,CUST01438,Jacket,Fashion,7,194.65,0.2,1090.04,867.16,222.88,Bangalore,Corporate,UPI
ORD10891,2025-12-15,CUST01698,Smartphone,Electronics,5,867.33,0.25,3252.49,2880.85,371.64,Hyderabad,Corporate,Credit Card
ORD01684,2025-09-29,,Desk,Furniture,3,503.3,0.0,1509.9,1095.3,414.6,Jaipur,Home Office,PayPal
ORD08182,2025-07-29,CUST03408,Laptop,Electronics,4,1346.77,0.25,4040.31,4252.8,-212.49,Bangalore,Consumer,Cash
ORD05262,2025-05-30,CUST01861,Smartphone,Electronics,1,440.63,0.0,440.63,274.79,165.84,Delhi,Corporate,Cash
ORD03853,2024-11-03,CUST02704,Shoes,Fashion,6,214.59,0.15,1094.41,937.26,157.15,Chennai,Home Office,Credit Card
ORD03845,2024-11-30,CUST00094,Keyboard,Electronics,8,128.59,0.05,977.28,724.64,252.64,Pune,Home Office,Debit Card
ORD04668,2024-06-19,CUST01163,Microwave,Home Appliances,2,234.92,0.15,399.36,358.94,40.42,Pune,Home Office,PayPal
ORD04830,2024-12-27,CUST00918,Backpack,Accessories,7,109.98,0.15,654.38,477.75,176.63,Ahmedabad,Corporate,Cash
ORD06707,2025-01-06,CUST00535,Backpack,Accessories,2,69.63,0.05,132.3,94.6,37.7,Kolkata,Corporate,UPI
ORD05014,2025-06-03,CUST01631,Microwave,Home Appliances,2,192.92,0.0,385.84,233.7,152.14,Bangalore,Corporate,PayPal
ORD02443,2023-09-19,CUST02301,Laptop,Electronics,7,769.92,0.0,5389.44,5053.51,335.93,Delhi,Home Office,Debit Card
ORD06508,2024-08-16,CUST01141,Monitor,Electronics,5,555.69,0.25,2083.84,1821.55,262.29,Ahmedabad,Home Office,UPI
ORD02217,2025-10-13,CUST00394,Headphones,Electronics,2,190.69,0.25,286.03,256.66,29.37,Mumbai,Home Office,Credit Card
ORD06455,2025-05-02,CUST02403,Laptop,Electronics,2,956.34,0.0,1912.68,1781.86,130.82,Pune,Corporate,PayPal
ORD07173,2025-08-04,CUST01539,Laptop,Electronics,2,1844.59,0.15,3135.8,2287.84,847.96,Hyderabad,Corporate,Cash
ORD05035,2024-08-06,CUST00028,Backpack,Accessories,6,118.58,0.05,675.91,461.64,214.27,Hyderabad,Consumer,Credit Card
ORD03524,2024-10-25,CUST00563,Keyboard,Electronics,7,80.45,0.2,450.52,431.2,19.32,Chennai,Corporate,Cash
ORD05520,2025-09-10,CUST03204,Smartphone,Electronics,8,462.66,0.05,3516.22,2579.44,936.78,Jaipur,Consumer,UPI
ORD00851,2023-07-30,CUST02583,Keyboard,Electronics,7,83.53,0.0,584.71,538.58,46.13,Kolkata,Corporate,
ORD10968,2024-06-11,CUST01817,Desk,Furniture,3,453.14,0.05,1291.45,840.06,451.39,Mumbai,Consumer,Debit Card
ORD01884,2024-10-04,CUST02341,Smartphone,Electronics,3,1089.65,0.2,2615.16,2060.43,554.73,Pune,Consumer,UPI
ORD09916,2024-10-20,CUST01352,Smartphone,Electronics,7,688.96,0.05,4581.58,3062.43,1519.15,Hyderabad,Corporate,Cash
ORD00534,2024-05-28,CUST02303,Backpack,Accessories,6,49.21,0.1,265.73,184.56,81.17,Bhubaneswar,Consumer,Cash
ORD04451,2024-04-20,CUST01974,Monitor,Electronics,5,392.44,0.25,1471.65,1561.05,-89.4,Kolkata,Corporate,UPI
ORD07941,2025-09-07,CUST01128,Microwave,Home Appliances,7,392.06,0.1,2469.98,1923.46,546.52,Bangalore,Consumer,Debit Card
ORD08389,2023-05-31,,Shoes,Fashion,8,80.37,0.0,642.96,596.64,46.32,Hyderabad,Consumer,Debit Card
ORD02454,2025-10-22,CUST02317,Laptop,Electronics,2,1321.07,0.1,2377.93,1636.62,741.31,Ahmedabad,Corporate,Debit Card
ORD11300,2025-04-23,CUST01077,Headphones,Electronics,4,137.59,0.2,440.29,379.6,60.69,Pune,Consumer,Cash
ORD01936,2024-07-10,,Shoes,Fashion,3,61.67,0.0,185.01,117.06,67.95,Mumbai,Consumer,PayPal
ORD07877,2024-09-12,CUST01625,Shoes,Fashion,2,72.4,0.25,108.6,115.52,-6.92,Chennai,Corporate,UPI
ORD08603,2025-10-15,CUST01873,Backpack,Accessories,1,48.0,0.05,45.6,32.33,13.27,Bangalore,Corporate,Credit Card
ORD08014,2025-12-07,CUST02284,Desk,Furniture,3,450.07,0.1,1215.19,1273.08,-57.89,Jaipur,Corporate,Credit Card
ORD04074,2023-08-11,CUST02808,Office Chair,Furniture,2,328.75,0.15,558.88,578.48,-19.6,Pune,Home Office,PayPal
ORD03211,2023-11-22,,Backpack,Accessories,6,67.71,0.0,406.26,283.26,123.0,Mumbai,Corporate,
ORD05322,2023-12-08,CUST03408,Laptop,Electronics,3,1148.43,0.05,3273.03,2518.41,754.62,Bhubaneswar,Corporate,Debit Card
ORD02474,2023-08-06,CUST00029,Microwave,Home Appliances,8,279.71,0.2,1790.14,1344.08,446.06,Mumbai,Corporate,PayPal
ORD11773,2023-05-25,CUST01836,Keyboard,Electronics,2,75.89,0.1,136.6,98.1,38.5,Delhi,Home Office,PayPal
ORD10370,2023-03-29,CUST02296,Shoes,Fashion,8,246.83,,1579.71,1351.2,228.51,Ahmedabad,Corporate,UPI
ORD11959,2025-10-31,CUST02219,Blender,Home Appliances,3,136.98,0.2,328.75,259.26,69.49,Pune,Home Office,UPI
ORD09588,2023-01-30,CUST00560,Jacket,Fashion,1,241.5,0.15,205.28,151.07,54.21,Delhi,Home Office,Credit Card
ORD00857,2023-12-21,CUST00818,Jacket,Fashion,2,111.24,0.05,211.36,146.66,64.7,Mumbai,Home Office,Cash
ORD06476,2023-07-29,CUST00537,Desk,Furniture,6,675.17,0.0,4051.02,2534.22,1516.8,Chennai,Corporate,Credit Card
ORD07633,2024-06-16,CUST00144,Shoes,Fashion,8,191.05,0.15,1299.14,1434.48,-135.34,Bangalore,Consumer,Cash
ORD01154,2024-04-01,CUST03183,Blender,Home Appliances,5,57.45,0.05,272.89,174.5,98.39,Ahmedabad,Home Office,Cash
ORD05876,2023-02-10,CUST03207,Backpack,Accessories,2,53.17,0.15,90.39,63.34,27.05,Mumbai,Corporate,UPI
ORD05468,2024-08-05,CUST00828,Bookshelf,Furniture,5,215.69,0.15,916.68,712.8,203.88,Bhubaneswar,Consumer,Cash
ORD08060,2023-09-04,CUST00500,Smartphone,Electronics ,2,732.0,0.15,1244.4,868.94,375.46,Chennai,Consumer,Credit Card
ORD07435,2024-03-24,CUST01107,Keyboard,Electronics,3,99.92,0.25,224.82,217.71,7.11,Delhi,Home Office,UPI
ORD11019,2025-11-05,CUST02022,Backpack,Accessories,6,100.13,0.25,450.58,434.22,16.36,delhi,Corporate,Cash
ORD02392,2025-05-08,CUST00095,Jacket,Fashion,6,241.68,0.25,1087.56,1223.58,-136.02,Mumbai,Home Office,Debit Card
ORD07880,2025-04-10,CUST01414,Headphones,Electronics,6,205.43,0.0,1232.58,1079.34,153.24,Delhi,Home Office,Cash
ORD01359,2024-03-21,CUST02614,Jacket,Fashion,1,239.48,0.0,239.48,150.93,88.55,Pune,Corporate,Credit Card
ORD10089,2023-03-26,CUST03200,Laptop,Electronics,7,672.14,0.2,3763.98,3969.0,-205.02,Hyderabad,Home Office,PayPal
ORD03265,2025-07-21,CUST01503,Smartphone,Electronics,1,753.87,0.2,603.1,525.24,77.86,Chennai,Home Office,Credit Card
ORD00386,2024-06-23,CUST01802,Office Chair,Furniture,6,376.71,0.0,2260.26,1914.48,345.78,Ahmedabad,Corporate,Debit Card
ORD11890,2023-04-08,CUST03294,Headphones,Electronics,3,145.78,0.05,415.47,355.53,59.94,Kolkata,Consumer,PayPal
ORD08732,2024-01-05,CUST03260,Headphones,Electronics,7,80.08,0.05,532.53,339.78,192.75,Bangalore,Home Office,Credit Card
ORD02304,2023-08-03,CUST01016,Bookshelf,Furniture,7,301.23,0.15,1792.32,1796.2,-3.88,Kolkata,Home Office,UPI
ORD10131,2024-02-17,CUST00402,Office Chair,Furniture,5,381.23,0.0,1906.15,1701.35,204.8,Kolkata,Home Office,PayPal
ORD04257,2024-01-24,CUST02985,Microwave,Home Appliances,8,224.46,0.1,1616.11,1189.2,426.91,Mumbai,Consumer,PayPal
ORD10330,2023-05-30,CUST01988,Office Chair,furniture,7,311.0,0.1,1959.3,1748.95,210.35,Bhubaneswar,Corporate,PayPal
ORD00291,2023-06-01,CUST01840,Monitor,Electronics,3,334.97,0.15,854.17,648.06,206.11,Bhubaneswar,Corporate,PayPal
ORD03657,2024-05-30,CUST02302,Microwave,Home Appliances,1,447.73,0.2,358.18,367.48,-9.3,Chennai,Consumer,Cash
ORD01740,2024-09-22,CUST00966,Backpack,Accessories,6,167.68,0.0,1006.08,589.62,416.46,Ahmedabad,Corporate,Cash
ORD10425,2025-01-01,CUST01083,Blender,Home Appliances,5,109.1,0.0,545.5,421.4,124.1,Bhubaneswar,Home Office,Credit Card
ORD01348,2023-01-22,CUST00803,Shoes,Fashion,4,212.73,0.05,808.37,645.76,162.61,Ahmedabad,Corporate,PayPal
ORD00451,2024-05-23,CUST01121,Jacket,Fashion,7,266.33,0.2,1491.45,1388.1,103.35,Kolkata,Corporate, UPI
ORD05822,2024-07-07,CUST00207,Coffee Maker,Home Appliances,8,69.21,0.0,553.68,486.0,67.68,Bhubaneswar,Home Office,Debit Card
ORD05293,2025-03-04,CUST00591,Bookshelf,Furniture,2,356.81,,606.58,462.58,144.0,Bangalore,Home Office,Cash
ORD10181,2023-07-30,CUST00861,Shoes,Fashion,6,131.77,0.15,672.03,516.0,156.03,Mumbai,Consumer,Credit Card
ORD10052,2025-06-15,CUST03024,Keyboard,Electronics,1,137.42,0.15,116.81,113.89,2.92,Kolkata,Consumer,Credit Card
ORD08773,2024-04-12,CUST01407,Keyboard,Electronics,4,63.17,0.2,202.14,193.68,8.46,Bangalore,Consumer,Credit Card
ORD01698,2023-07-15,CUST01009,Smartphone,Electronics,5,1004.46,0.0,5022.3,3106.55,1915.75,Kolkata,Consumer,Debit Card
ORD00096,2024-02-21,CUST01094,Office Chair,Furniture,8,369.13,0.0,2953.04,1984.88,968.16,Jaipur,Consumer,UPI
ORD04218,2025-05-04,CUST03277,Office Chair,Furniture,7,152.24,0.1,959.11,717.57,241.54,Bangalore,Consumer,UPI
ORD06696,2025-03-11,CUST00532,Keyboard,Electronics,1,110.4,0.15,93.84,72.11,21.73,Ahmedabad,Consumer,Debit Card
ORD02895,2023-08-31,CUST02519,Backpack,Accessories,4,107.11,0.25,321.33,314.84,6.49,Chennai,Corporate,Debit Card
ORD10927,2023-01-29,CUST01823,Office Chair,Furniture,7,455.79,0.05,3031.0,2275.14,755.86,Chennai,Home Office,UPI
ORD03161,2024-08-27,CUST00372,Headphones,Electronics,6,40.32,0.05,229.82,208.86,20.96,Bangalore,Corporate,Cash
ORD01079,2025-01-10,CUST03044,Smartphone,Electronics,3,877.84,0.25,1975.14,2054.46,-79.32,Bhubaneswar,Home Office,PayPal
ORD02981,2025-06-28,CUST02109,Headphones,Electronics,3,157.37,0.15,401.29,350.34,50.95,Jaipur,Consumer,PayPal
ORD00060,2024-03-27,CUST02000,Laptop,Electronics,5,1834.21,0.15,7795.39,5813.9,1981.49,Delhi,Corporate,Cash
ORD11862,2024-02-04,CUST00865,Bookshelf,Furniture,2,420.27,0.25,630.4,508.06,122.34,Jaipur,Home Office,Cash
ORD04711,2023-07-14,CUST02582,Jacket,Fashion,4,50.92,0.05,193.5,180.12,13.38,Bangalore,Consumer,UPI
ORD02219,2025-08-29,CUST00884,Jacket,Fashion,7,166.41,0.2,931.9,1083.18,-151.28,Bangalore,Consumer,Cash
ORD09582,2023-05-11,CUST00916,Shoes,Fashion,8,41.43,0.0,331.44,291.04,40.4,Jaipur,Corporate,Cash
ORD10554,2025-11-26,CUST03362,Keyboard,Electronics,3,119.93,0.2,287.83,290.64,-2.81,Jaipur,Home Office,Debit Card
ORD07681,2025-08-23,CUST02697,Smartphone,Electronics,8,571.13,0.0,4569.04,3261.04,1308.0,Bhubaneswar,Corporate,PayPal
ORD00968,2025-03-28,CUST00797,Smartphone,Electronics,8,876.02,0.25,5256.12,5322.08,-65.96,Kolkata,Consumer,Credit Card
ORD04699,2023-12-02,CUST00466,Shoes,Fashion,2,98.46,0.2,157.54,124.32,33.22,Chennai,Consumer,Cash
ORD05830,2025-01-03,CUST03500,Backpack,Accessories,6,68.09,0.15,347.26,363.24,-15.98,Hyderabad,Consumer,PayPal
ORD08675,2023-01-21,CUST00266,Coffee Maker,Home Appliances,5,176.3,0.0,881.5,712.25,169.25,Hyderabad,Corporate,Cash
ORD05932,2023-07-02,CUST01752,Coffee Maker,Home Appliances,6,108.87,0.05,620.56,394.26,226.3,Pune,Corporate,Credit Card
ORD06045,2023-04-17,CUST02293,Headphones,Electronics,6,39.62,0.15,202.06,219.48,-17.42,Delhi,Home Office,Credit Card
ORD06511,2024-07-06,CUST00960,Backpack,Accessories,4,40.29,0.0,161.16,100.56,60.6,Jaipur,Consumer,Cash
ORD07912,2023-08-20,CUST00525,Microwave,Home Appliances,6,231.77,,1251.56,1103.52,148.04,Hyderabad,Corporate,Credit Card
ORD10233,2024-05-21,CUST01747,Jacket,Fashion,1,123.39,0.2,98.71,73.84,24.87,Pune,Home Office,UPI
ORD11633,2025-04-18,CUST02558,Laptop,electronics,1,1125.74,0.15,956.88,813.52,143.36,Ahmedabad,Consumer,PayPal
ORD03108,2025-04-09,CUST01345,Keyboard,Electronics,6,77.47,0.15,395.1,316.08,79.02,Hyderabad,Corporate,Cash
ORD08721,2024-12-29,CUST03462,Headphones,Electronics,7,215.44,0.15,1281.87,1246.14,35.73,Hyderabad,Consumer,Debit Card
ORD09268,2023-07-12,,Coffee Maker,Home Appliances,7,66.78,0.1,420.71,361.76,58.95,Jaipur,Consumer,Debit Card
ORD01237,2024-01-05,CUST02360,Bookshelf,Furniture,8,345.52,0.15,2349.54,2104.32,245.22,Jaipur,Home Office,PayPal
ORD07653,2023-11-01,CUST03449,Smartphone,Electronics,1,425.29,0.05,404.03,332.84,71.19,Pune,Consumer,Cash
ORD07408,2025-12-20,CUST02959,Keyboard,Electronics,4,71.45,0.2,228.64,189.36,39.28,Kolkata,Corporate,PayPal
ORD09988,2023-02-01,CUST01703,Blender,Home Appliances,1,56.02,0.05,53.22,42.98,10.24,Delhi,Corporate,Cash
ORD02440,2023-10-13,CUST02260,Smartphone,Electronics,2,617.05,0.2,987.28,707.32,279.96,Pune,Consumer,PayPal
ORD07307,2025-11-16,CUST03290,Backpack,Accessories,6,49.72,0.2,238.66,203.4,35.26,Jaipur,Corporate,UPI
ORD05859,2025-09-22,CUST01438,Blender,Home Appliances,7,100.85,0.0,705.95,596.54,109.41,Ahmedabad,Consumer,UPI
ORD10916,2023-08-31,CUST03028,Bookshelf,Furniture,6,201.08,0.25,904.86,1098.3,-193.44,Chennai,Consumer,Debit Card
ORD08559,2023-07-14,CUST00742,Monitor,Electronics,2,246.08,0.0,492.16,350.54,141.62,Bhubaneswar,Home Office,UPI
ORD05031,2023-05-29,CUST03411,T-Shirt,Fashion,7,21.17,0.2,118.55,91.0,27.55,Chennai,Corporate,Credit Card
ORD00374,2025-03-12,,Headphones,Electronics,1,90.06,0.2,72.05,52.54,19.51,Bhubaneswar,Consumer,Debit Card
ORD09215,2025-01-17,CUST00603,Headphones,Electronics,6,150.53,0.1,812.86,691.8,121.06,Chennai,Consumer,Credit Card
ORD03223,2025-08-17,CUST02050,Coffee Maker,Home Appliances,3,178.8,0.1,482.76,458.04,24.72,Pune,Corporate,UPI
ORD00971,2023-01-23,CUST02775,Headphones,Electronics,7,82.44,0.25,432.81,494.13,-61.32,Chennai,Consumer,Cash
ORD08490,2024-08-18,CUST00967,Blender,Home Appliances,2,118.81,0.2,190.1,153.82,36.28,Mumbai,Corporate,Upi
ORD03861,2024-05-16,CUST00121,Microwave,Home Appliances,6,480.91,0.0,2885.46,2335.8,549.66,Ahmedabad,Home Office,PayPal
ORD08186,2024-07-09,CUST01899,Smartphone,Electronics,5,845.54,0.1,3804.93,3495.0,309.93,Ahmedabad,Home Office,Cash
ORD11182,2025-08-04,CUST01200,Smartphone,Electronics,1,486.69,0.2,389.35,293.11,96.24,Ahmedabad,Consumer,PayPal
ORD04960,2023-07-10,CUST00875,T-Shirt,Fashion,2,82.87,0.15,140.88,100.14,40.74,Chennai,Consumer,Debit Card
ORD01198,2025-11-28,CUST01776,Monitor,Electronics,5,387.88,0.15,1648.49,1365.1,283.39,Bangalore,Home Office,Credit Card
ORD07774,2023-01-17,CUST01274,T-Shirt,Fashion,4,55.56,0.05,211.13,198.32,12.81,Chennai,Consumer,PayPal
ORD00102,2024-05-04,CUST02343,Desk,Furniture,6,430.22,0.25,1935.99,1556.22,379.77,Kolkata,Consumer,Cash
ORD04221,2023-01-05,CUST00373,Backpack,Accessories,4,145.1,0.2,464.32,388.96,75.36,Mumbai,Consumer,Credit Card
ORD05681,2023-08-09,CUST03319,Microwave,Home Appliances,5,177.87,0.25,667.01,778.9,-111.89,Bhubaneswar,Corporate,Debit Card
ORD00539,2024-04-12,CUST01285,Jacket,Fashion,2,121.46,0.1,218.63,219.76,-1.13,Pune,Home Office,UPI
ORD01400,2023-06-10,CUST02587,Coffee Maker,Home Appliances,7,93.03,0.0,651.21,529.9,121.31,Ahmedabad,Home Office,UPI
ORD09649,2025-01-29,CUST02463,Laptop,Electronics,2,1980.51,0.15,3366.87,2326.52,1040.35,Ahmedabad,Home Office,Credit Card
ORD08110,2023-08-11,CUST02474,Bookshelf,Furniture,5,363.57,0.2,1454.28,1070.05,384.23,Mumbai,Home Office,UPI
ORD01744,2025-01-01,,Laptop,Electronics,6,971.13,0.25,4370.09,3820.56,549.53,Bhubaneswar,Consumer,Credit Card
ORD01347,2024-12-09,CUST02984,Headphones,Electronics,6,47.68,0.25,214.56,173.52,41.04,Kolkata,Consumer,PayPal
ORD05460,2024-01-04,CUST02443,Monitor,Electronics,7,$302.10,0.0,2114.7,1951.32,163.38,Bhubaneswar,Home Office,Credit Card
ORD07260,2025-02-01,CUST00460,Laptop,Electronics,4,1710.12,0.1,6156.43,3910.48,2245.95,Delhi,Corporate,UPI
ORD10112,2024-11-22,CUST03024,Headphones,Electronics,6,152.96,0.2,734.21,742.14,-7.93,Bangalore,Corporate,Cash
ORD09301,2023-04-03,CUST00954,Bookshelf,Furniture,8,243.41,0.2,1557.82,1191.76,366.06,Mumbai,Consumer,Cash
